plt_cn,condid,invyr,statecd,countycd,plot,smplnnbr,measyear,forflthk,ltrlrthk,forflthkn,ltrlrthkn,forflthks,ltrlrthks,forflthke,ltrlrthke,forflthkw,ltrlrthkw,vstnbr,txtrlyr1,txtrlyr2,dpthsbsl,soils_statcd
65163316010661,1,2000,27,17,20343,3,2000,2.675,1.2,2,0.8,3.5,1.6,2.8,1.2,2.4,1.2,2,,,20,1
65163316010661,1,2000,27,17,20343,4,2000,2.675,1.3,2.4,1.2,2.4,1.6,2.8,1.2,3.1,1.2,2,,,20,1
65204361010661,,2000,27,5,20184,2,2000,,,,,,,,,,,1,,,,4
65204361010661,1,2000,27,5,20184,3,2000,2.475,1.3,2.4,1.2,1.6,0.8,2.4,1.6,3.5,1.6,1,,,20,1
65204361010661,1,2000,27,5,20184,4,2000,2.3,1.3,2.4,1.2,2.4,1.2,2.4,1.6,2,1.2,1,,,20,1
65202302010661,1,2000,27,5,20411,2,2000,1,0.8,1.2,1.2,0.8,0.4,1.2,1.2,0.8,0.4,1,9,9,20,1
65202302010661,1,2000,27,5,20411,3,2000,1.2,0.8,1.2,0.8,1.2,0.8,0.8,0.4,1.6,1.2,1,,,20,1
65202302010661,1,2000,27,5,20411,4,2000,1.875,1.1,1.2,0.8,3.1,1.6,2,1.2,1.2,0.8,1,,,17.7,1
65282713010661,,2000,27,137,27631,2,2000,,,,,,,,,,,1,,,,4
65282713010661,,2000,27,137,27631,3,2000,,,,,,,,,,,1,,,,4
65282713010661,,2000,27,137,27631,4,2000,,,,,,,,,,,1,,,,4
65063015010661,,2000,27,57,20374,2,2000,,,,,,,,,,,1,,,,4
65063015010661,,2000,27,57,20374,3,2000,,,,,,,,,,,1,,,,4
65063015010661,,2000,27,57,20374,4,2000,,,,,,,,,,,1,,,,7
65245738010661,1,2000,27,161,20027,2,2000,0.1,0.1,0.4,0.4,0,0,0,0,0,0,1,0,0,20,1
65245738010661,,2000,27,161,20027,3,2000,,,,,,,,,,,1,,,,2
65245738010661,1,2000,27,161,20027,4,2000,1.7,1.1,1.2,1.2,2.4,0.8,1.2,1.2,2,1.2,1,,,20,1
65346758010661,,2000,27,75,24212,2,2000,,,,,,,,,,,1,,,,4
65346758010661,1,2000,27,75,24212,3,2000,2.2,1.5,2.4,1.6,1.6,1.2,2,1.2,2.8,2,1,,,20,1
65346758010661,1,2000,27,75,24212,4,2000,2.2,1.6,2,1.2,2.4,1.6,2.8,2.4,1.6,1.2,1,,,18.5,1
65349457010661,,2000,27,77,20703,2,2000,,,,,,,,,,,1,,,,4
65349457010661,,2000,27,77,20703,3,2000,,,,,,,,,,,1,,,,4
65349457010661,,2000,27,77,20703,4,2000,,,,,,,,,,,1,,,,4
65191425010661,1,2000,27,1,20928,2,2000,0.7,0.5,2,1.2,0.4,0.4,0.4,0.4,0,0,2,0,0,20,1
65191425010661,1,2000,27,1,20928,3,2000,2,1.2,2,1.2,2,1.2,2,1.2,2,1.2,2,,,20,1
65191425010661,1,2000,27,1,20928,4,2000,1.5,0.7,1.6,0.8,1.2,0.4,2,0.8,1.2,0.8,2,,,11.8,1
65304631010661,,2000,27,137,27089,2,2000,,,,,,,,,,,1,,,,4
65304631010661,,2000,27,137,27089,3,2000,,,,,,,,,,,1,,,,4
65304631010661,1,2000,27,137,27089,4,2000,1.4,1.4,1.2,1.2,1.2,1.2,1.6,1.6,1.6,1.6,1,,,20,1
65223108010661,1,2000,27,137,25025,2,2000,2.2,0.8,2,0.8,2.4,1.2,2.4,0.8,2,0.4,1,9,9,9.8,1
65223108010661,1,2000,27,137,25025,3,2000,2.1,0.7,2.4,0.8,2,0.8,2,0.4,2,0.8,1,,,11.8,1
65223108010661,1,2000,27,137,25025,4,2000,0.9,0.4,0.8,0.4,0.8,0.4,0,0,2,0.8,1,,,11.8,1
65167030010661,2,2000,27,21,20153,2,2000,1.8,0.5,2,0.8,2,0.4,1.6,0.4,1.6,0.4,1,9,9,20,1
65167030010661,,2000,27,21,20153,3,2000,,,,,,,,,,,1,,,,4
65167030010661,,2000,27,21,20153,4,2000,,,,,,,,,,,1,,,,4
65241034010661,1,2000,27,153,20138,2,2000,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,9,9,4.7,1
65241034010661,1,2000,27,153,20138,3,2000,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,,,3.1,1
65241034010661,1,2000,27,153,20138,4,2000,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,,,4.3,1
65286177010661,1,2000,27,137,29396,2,2000,1.9,1.3,2,1.6,2.4,1.6,1.6,0.8,1.6,1.2,1,1,3,20,1
65286177010661,1,2000,27,137,29396,3,2000,2.675,1.8,2.4,1.6,2.4,1.6,2.8,2,3.1,2,1,,,18.9,1
65286177010661,1,2000,27,137,29396,4,2000,1.9,1.3,1.6,1.2,1.6,1.2,2.4,1.6,2,1.2,1,,,18.9,1
65141891010661,1,2000,27,31,29125,2,2000,0.6,0.3,0.8,0.4,0.4,0,0.4,0.4,0.8,0.4,1,9,9,20,1
65141891010661,,2000,27,31,29125,3,2000,,,,,,,,,,,1,,,,3
65141891010661,,2000,27,31,29125,4,2000,,,,,,,,,,,1,,,,3
65255348010661,1,2000,27,115,20595,2,2000,3.6,2.3,3.1,2,3.5,2,3.9,2.4,3.9,2.8,1,0,0,20,1
65255348010661,1,2000,27,115,20595,3,2000,2.475,1.4,3.1,2,2,1.2,2.4,1.2,2.4,1.2,1,,,20,1
65255348010661,1,2000,27,115,20595,4,2000,0.7,0.7,0.4,0.4,0.8,0.8,0.4,0.4,1.2,1.2,1,,,20,1
65266186010661,1,2000,27,119,20049,2,2000,1.2,0.8,1.2,0.8,1.2,0.8,1.2,0.8,1.2,0.8,1,9,9,20,1
65266186010661,1,2000,27,119,20049,3,2000,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,,,20,1
65266186010661,1,2000,27,119,20049,4,2000,2,1.6,2,1.6,2,1.6,2,1.6,2,1.6,1,,,20,1
65284865010661,,2000,27,137,20274,2,2000,,,,,,,,,,,1,,,,4
65284865010661,,2000,27,137,20274,3,2000,,,,,,,,,,,1,,,,4
65284865010661,,2000,27,137,20274,4,2000,,,,,,,,,,,1,,,,4
65221755010661,1,2000,27,171,20396,2,2000,0.3,0,0,0,0.4,0,0.4,0,0.4,0,1,0,0,7.9,1
65221755010661,1,2000,27,171,20396,3,2000,1.4,0.7,1.6,1.2,1.2,0.4,1.2,0.4,1.6,0.8,1,,,20,1
65221755010661,1,2000,27,171,20396,4,2000,1.5,0.9,1.6,0.8,1.6,1.2,1.2,0.8,1.6,0.8,1,,,3.1,1
65290661010661,1,2000,27,137,26009,2,2000,1.6,1.2,1.6,1.2,1.6,1.2,1.6,1.2,1.6,1.2,1,9,9,19.3,1
65290661010661,1,2000,27,137,26009,3,2000,1.2,0.8,1.6,1.2,1.2,0.8,1.2,0.8,0.8,0.4,1,,,17.7,1
65290661010661,1,2000,27,137,26009,4,2000,0.9,0.6,0.8,0.4,1.2,0.8,0.4,0.4,1.2,0.8,1,,,17.7,1
65077471010661,1,2000,27,61,20718,2,2000,0.8,0.8,1.6,1.6,0.8,0.8,0.4,0.4,0.4,0.4,1,9,9,20,1
65077471010661,1,2000,27,61,20718,3,2000,2,1.1,2.4,2,2.4,0.8,1.2,0.8,2,0.8,1,,,20,1
65077471010661,1,2000,27,61,20718,4,2000,1.8,1.1,2,1.2,1.2,0.8,1.6,0.8,2.4,1.6,1,,,20,1
65146722010661,1,2000,27,35,20305,2,2000,5.425,1.6,2.4,1.2,3.5,2,13,1.6,2.8,1.6,1,0,0,20,1
65146722010661,1,2000,27,35,20305,3,2000,2.2,1.3,2,1.2,2.8,1.6,1.6,1.2,2.4,1.2,1,,,20,1
65146722010661,1,2000,27,35,20305,4,2000,2.2,1.3,2.4,1.2,2,1.2,2,1.2,2.4,1.6,1,,,20,1
65208445010661,1,2000,27,7,20715,2,2000,2.2,1.2,2,1.2,2.4,1.2,2.4,1.2,2,1.2,1,9,9,20,1
65208445010661,1,2000,27,7,20715,3,2000,2.1,1,2,0.8,2.4,1.2,2.4,1.2,1.6,0.8,1,,,20,1
65208445010661,1,2000,27,7,20715,4,2000,3.025,1.4,3.5,1.6,3.1,1.6,3.1,1.2,2.4,1.2,1,,,20,1
65212504010661,,2000,27,7,21170,2,2000,,,,,,,,,,,1,,,,4
65212504010661,,2000,27,7,21170,3,2000,,,,,,,,,,,1,,,,4
65212504010661,,2000,27,7,21170,4,2000,,,,,,,,,,,1,,,,4
65322205010661,1,2000,27,71,23030,2,2000,1.5,0.9,1.2,0.8,1.6,1.2,1.6,0.8,1.6,0.8,1,9,9,20,1
65322205010661,,2000,27,71,23030,3,2000,,,,,,,,,,,1,,,,2
65322205010661,,2000,27,71,23030,4,2000,,,,,,,,,,,1,,,,2
65596122010661,,2001,27,137,25636,2,2001,,,,,,,,,,,1,,,,4
65596122010661,,2001,27,137,25636,3,2001,,,,,,,,,,,1,,,,4
65596122010661,,2001,27,137,25636,4,2001,,,,,,,,,,,1,,,,4
65636367010661,1,2001,27,137,28633,2,2001,1.9,1,2,0.8,2,1.2,1.6,0.8,2,1.2,1,1,1,13.8,1
65636367010661,1,2001,27,137,28633,3,2001,2.1,1.4,2.4,1.6,2,1.2,2,1.2,2,1.6,1,,,5.5,1
65636367010661,1,2001,27,137,28633,4,2001,1.9,1,2,0.8,2,1.2,1.6,0.8,2,1.2,1,,,3.1,1
65734362010661,,2001,27,135,20002,2,2001,,,,,,,,,,,1,,,,2
65734362010661,2,2001,27,135,20002,3,2001,2,0.9,2.4,1.2,2.4,1.2,1.6,0.8,1.6,0.4,1,,,9.1,1
65734362010661,,2001,27,135,20002,4,2001,,,,,,,,,,,1,,,,2
65657981010661,,2001,27,137,25361,2,2001,,,,,,,,,,,1,,,,2
65657981010661,1,2001,27,137,25361,3,2001,2,0.7,2,0.8,1.6,0.4,2.4,0.8,2,0.8,1,,,17.3,1
65657981010661,1,2001,27,137,25361,4,2001,1,0.2,0.8,0,1.2,0.4,1.2,0.4,0.8,0,1,,,8.7,1
65661644010661,1,2001,27,137,27007,2,2001,1.8,0.5,2.4,0.8,0.8,0,1.6,0.4,2.4,0.8,1,3,3,16.1,1
65661644010661,1,2001,27,137,27007,3,2001,2.475,0.8,2,0.4,2.4,0.8,2.4,0.8,3.1,1.2,1,,,8.3,1
65661644010661,1,2001,27,137,27007,4,2001,2.1,0.6,2.4,0.8,1.6,0.4,2.4,0.8,2,0.4,1,,,3.1,1
65593695010661,1,2001,27,137,26780,2,2001,2.775,1.4,2.8,1.6,2.4,1.2,3.1,1.2,2.8,1.6,1,1,1,9.8,1
65593695010661,1,2001,27,137,26780,3,2001,4.3,2,5.9,2.8,3.1,1.6,3.9,2,4.3,1.6,1,,,20,1
65593695010661,1,2001,27,137,26780,4,2001,2.075,0.7,3.1,1.6,2,0.4,1.2,0.4,2,0.4,1,,,20,1
65814389010661,1,2001,27,31,21219,2,2001,1.7,0.7,2,0.8,1.6,0.8,1.6,0.8,1.6,0.4,1,9,9,3.1,1
65814389010661,1,2001,27,31,21219,3,2001,2.75,1,2,0.8,3.5,0.8,2.4,1.2,3.1,1.2,1,,,2,1
65814389010661,1,2001,27,31,21219,4,2001,2.475,0.8,2,0.8,2.8,1.2,2,0.4,3.1,0.8,1,,,2.4,1
65814984010661,1,2001,27,31,21083,2,2001,1.7,1.2,1.6,1.2,1.6,1.2,2,1.2,1.6,1.2,1,1,9,0,1
65814984010661,1,2001,27,31,21083,3,2001,1.7,0.9,1.6,0.8,2,1.2,1.6,0.8,1.6,0.8,1,,,0,1
65814984010661,1,2001,27,31,21083,4,2001,2.3,1.1,2.4,1.2,2,0.8,2.4,1.2,2.4,1.2,1,,,0,1
65816861010661,1,2001,27,31,29044,2,2001,1.3,0.8,1.2,0.8,1.6,0.8,1.2,0.8,1.2,0.8,1,0,0,0,1
65816861010661,1,2001,27,31,29044,3,2001,2.3,0.8,2.4,0.8,2,0.8,2.4,0.8,2.4,0.8,1,,,0,1
65816861010661,,2001,27,31,29044,4,2001,,,,,,,,,,,1,,,,4
65711770010661,,2001,27,75,29280,2,2001,,,,,,,,,,,1,,,,2
65189768010661,,2000,27,1,20855,4,2000,,,,,,,,,,,1,,,,4
65711770010661,1,2001,27,75,29280,3,2001,2.4,1,2.4,1.2,2.4,0.8,2,0.8,2.8,1.2,1,,,4.3,1
65711770010661,1,2001,27,75,29280,4,2001,2.95,1.5,3.5,1.6,2.8,1.6,3.1,1.6,2.4,1.2,1,,,3.9,1
65832653010661,,2001,27,7,21052,2,2001,,,,,,,,,,,1,,,,4
65832653010661,,2001,27,7,21052,3,2001,,,,,,,,,,,1,,,,4
65832653010661,,2001,27,7,21052,4,2001,,,,,,,,,,,1,,,,4
65227592010661,1,2000,27,137,26451,3,2000,2,1.3,1.6,1.2,2.4,1.6,2,1.2,2,1.2,1,,,20,1
65830545010661,1,2001,27,5,20488,2,2001,1.9,1.2,2,1.2,1.6,1.2,2,1.2,2,1.2,1,3,3,5.1,1
65830545010661,,2001,27,5,20488,3,2001,,,,,,,,,,,1,,,,4
514078108126144,1,2019,27,1,20391,4,2019,1.475,0.475,1.5,0.5,1.4,0.5,1.4,0.5,1.6,0.4,1,,,12.2,1
514078448126144,1,2019,27,35,20454,2,2019,1.875,0.7,3,0.8,1.4,0.6,1.5,0.7,1.6,0.7,1,3,3,20,1
610553358126144,1,2020,27,71,23370,2,2020,20,0.425,20,0.4,20,0.3,20,0.7,20,0.3,1,0,0,20,1
610553358126144,1,2020,27,71,23370,3,2020,20,0.275,20,0.3,20,0.5,20,0.1,20,0.2,1,,,20,1
610553358126144,1,2020,27,71,23370,4,2020,20,0.3,20,0.2,20,0.6,20,0.1,20,0.3,1,,,20,1
610553370126144,1,2020,27,61,20043,2,2020,0.875,0.7,0.7,0.6,0.9,0.7,0.6,0.5,1.3,1,1,3,3,20,1
610553370126144,1,2020,27,61,20043,3,2020,2.1,1.7,1.8,1.5,2,1.8,2.6,1.7,2,1.8,1,,,18,1
610553370126144,1,2020,27,61,20043,4,2020,1.675,1.5,1.9,1.7,1.7,1.5,1.4,1.3,1.7,1.5,1,,,14,1
610553446126144,2,2020,27,71,23631,2,2020,1.275,0.375,1.3,0.5,1.2,0.3,1,0.3,1.6,0.4,1,1,2,20,1
610553446126144,1,2020,27,71,23631,3,2020,0.75,0.4,0.6,0.2,0.8,0.5,0.5,0.2,1.1,0.7,1,,,20,1
610553446126144,1,2020,27,71,23631,4,2020,1,0.525,0.9,0.4,0.6,0.4,1.2,0.8,1.3,0.5,1,,,20,1
610552803126144,1,2020,27,137,25841,2,2020,1.45,0.775,1.6,1.3,1.6,0.8,1.2,0.4,1.4,0.6,1,1,1,1.1,1
610552803126144,1,2020,27,137,25841,3,2020,1.775,0.825,1.7,0.9,1.6,0.6,1.8,0.7,2,1.1,1,,,20,1
610552803126144,1,2020,27,137,25841,4,2020,1.575,0.75,1.2,0.5,1.4,0.7,1.9,1,1.8,0.8,1,,,13.2,1
610553042126144,1,2020,27,1,20421,2,2020,0.975,0.525,0.7,0.3,1.1,0.7,0.9,0.3,1.2,0.8,1,1,3,15,1
610553042126144,1,2020,27,1,20421,3,2020,0.6,0.3,0.5,0.3,0.6,0.2,0.6,0.3,0.7,0.4,1,,,20,1
610553042126144,1,2020,27,1,20421,4,2020,0.5,0.225,0.6,0.2,0.5,0.3,0.4,0.2,0.5,0.2,1,,,10.5,1
610552819126144,1,2020,27,17,20401,2,2020,0.05,0.05,0,0,0,0,0.1,0.1,0.1,0.1,1,0,0,20,1
610552819126144,1,2020,27,17,20401,3,2020,20,0.075,20,0.1,20,0.1,20,0,20,0.1,1,,,20,1
610552819126144,1,2020,27,17,20401,4,2020,20,0.075,20,0.1,20,0,20,0.1,20,0.1,1,,,20,1
721824799290487,2,2021,27,141,20116,2,2021,0.225,0.175,0.4,0.3,0.1,0.1,0.2,0.1,0.2,0.2,1,3,3,20,1
721824799290487,,2021,27,141,20116,3,2021,,,,,,,,,,,1,,,,2
721824799290487,,2021,27,141,20116,4,2021,,,,,,,,,,,1,,,,2
721824824290487,2,2021,27,1,20340,2,2021,0.625,0.475,0.7,0.6,0.7,0.5,0.5,0.4,0.6,0.4,1,1,1,5,1
721824824290487,,2021,27,1,20340,3,2021,,,,,,,,,,,1,,,,2
721824824290487,,2021,27,1,20340,4,2021,,,,,,,,,,,1,,,,5
721824857290487,1,2021,27,71,22391,2,2021,20,0.025,20,0.1,20,0,20,0,20,0,1,0,0,20,1
721824857290487,1,2021,27,71,22391,3,2021,20,0.1,20,0.1,20,0.1,20,0.1,20,0.1,1,,,20,1
721824857290487,1,2021,27,71,22391,4,2021,20,0.05,20,0.1,20,0,20,0,20,0.1,1,,,20,1
721825044290487,2,2021,27,21,20425,2,2021,2.4,1.725,2.4,1.4,1.8,1.6,3.1,2.1,2.3,1.8,1,1,1,20,1
721825044290487,,2021,27,21,20425,3,2021,,,,,,,,,,,1,,,,2
721825044290487,,2021,27,21,20425,4,2021,,,,,,,,,,,1,,,,2
721825319290487,1,2021,27,71,22184,2,2021,20,0.25,20,0.2,20,0.2,20,0.3,20,0.3,1,0,0,20,1
721825319290487,1,2021,27,71,22184,3,2021,20,0.875,20,0.8,20,0.8,20,1,20,0.9,1,,,20,1
721825319290487,1,2021,27,71,22184,4,2021,20,1.025,20,1.1,20,1.1,20,0.9,20,1,1,,,20,1
721824597290487,2,2021,27,77,20065,2,2021,20,0.05,20,0.1,20,0,20,0,20,0.1,1,0,0,20,1
721824597290487,1,2021,27,77,20065,3,2021,20,0.1,20,0.1,20,0.1,20,0.1,20,0.1,1,,,20,1
721824597290487,1,2021,27,77,20065,4,2021,20,0.075,20,0.1,20,0,20,0.1,20,0.1,1,,,20,1
721825790290487,,2021,27,137,28730,2,2021,,,,,,,,,,,1,,,,2
721825790290487,2,2021,27,137,28730,3,2021,1.15,0.675,1.2,0.6,1.1,0.7,1.1,0.7,1.2,0.7,1,,,7.1,1
721825790290487,2,2021,27,137,28730,4,2021,0.525,0.275,0.4,0.2,0.6,0.3,0.5,0.2,0.6,0.4,1,,,13.2,1
721825795290487,1,2021,27,137,29049,2,2021,1.175,0.925,1.1,0.9,1.2,0.9,1,0.8,1.4,1.1,1,2,2,3.5,1
721825795290487,1,2021,27,137,29049,3,2021,0.525,0.275,0.5,0.3,0.5,0.3,0.6,0.3,0.5,0.2,1,,,20,1
721825795290487,1,2021,27,137,29049,4,2021,0.75,0.475,0.7,0.4,0.8,0.5,0.6,0.4,0.9,0.6,1,,,20,1
721825202290487,2,2021,27,21,20372,2,2021,0.225,0.225,0.1,0.1,0.2,0.2,0.1,0.1,0.5,0.5,1,1,3,20,1
721825202290487,1,2021,27,21,20372,3,2021,0.05,0.05,0,0,0,0,0.1,0.1,0.1,0.1,1,,,8,1
721825202290487,1,2021,27,21,20372,4,2021,0.425,0.425,0.1,0.1,0.1,0.1,0.1,0.1,1.4,1.4,1,,,12,1
721824668290487,1,2021,27,21,20847,2,2021,0.675,0.65,0.8,0.7,0.4,0.4,1,1,0.5,0.5,1,3,3,0.7,1
721824668290487,1,2021,27,21,20847,3,2021,0.45,0.425,0.3,0.3,0.4,0.3,0.7,0.7,0.4,0.4,1,,,0.9,1
721824668290487,,2021,27,21,20847,4,2021,,,,,,,,,,,1,,,,2
721825278290487,,2021,27,1,20013,2,2021,,,,,,,,,,,1,,,,4
721825278290487,,2021,27,1,20013,3,2021,,,,,,,,,,,1,,,,4
721825278290487,,2021,27,1,20013,4,2021,,,,,,,,,,,1,,,,4
721825536290487,1,2021,27,137,26025,2,2021,20,0.05,20,0.1,20,0,20,0.1,20,0,1,0,0,20,1
721825536290487,1,2021,27,137,26025,3,2021,20,0.125,20,0.1,20,0.2,20,0.1,20,0.1,1,,,20,1
721825536290487,1,2021,27,137,26025,4,2021,20,0.075,20,0.1,20,0,20,0.1,20,0.1,1,,,20,1
721824661290487,1,2021,27,61,20170,2,2021,4.25,1.175,4.6,1.1,4.4,1.1,4,1.2,4,1.3,1,3,3,8.1,1
721824661290487,1,2021,27,61,20170,3,2021,4.3,1.075,4.6,1,4,1,4.5,1.1,4.1,1.2,1,,,20,1
721824661290487,1,2021,27,61,20170,4,2021,2.525,0.7,2.5,0.8,2.8,0.6,2.4,0.9,2.4,0.5,1,,,20,1
721824204290487,2,2021,27,7,20588,2,2021,20,0.45,20,0.5,20,0.4,20,0.4,20,0.5,1,0,0,20,1
721824204290487,,2021,27,7,20588,3,2021,,,,,,,,,,,1,,,,2
721824204290487,,2021,27,7,20588,4,2021,,,,,,,,,,,1,,,,2
721825466290487,2,2021,27,75,29310,2,2021,1.35,0.45,1.3,0.5,1.3,0.5,1.4,0.4,1.4,0.4,1,9,9,0.1,1
721825466290487,1,2021,27,75,29310,3,2021,2.3,1.325,2.2,1.2,2.3,1.4,2.4,1.3,2.3,1.4,1,,,13.8,1
721825466290487,1,2021,27,75,29310,4,2021,1.375,0.725,1.3,0.7,1.3,0.6,1.5,0.8,1.4,0.8,1,,,16.5,1
721825578290487,1,2021,27,13,20111,2,2021,1.225,1.225,1.3,1.3,1.5,1.5,0.4,0.4,1.7,1.7,1,1,2,19,1
721825578290487,1,2021,27,13,20111,3,2021,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.1,1,,,20,1
721825578290487,2,2021,27,13,20111,4,2021,0.075,0.075,0.1,0.1,0.1,0.1,0,0,0.1,0.1,1,,,20,1
721824785290487,1,2021,27,35,20103,2,2021,2.125,2.075,2.8,2.7,1.6,1.6,1.7,1.6,2.4,2.4,1,1,3,7,1
721824785290487,1,2021,27,35,20103,3,2021,0.275,0.275,0.3,0.3,0.2,0.2,0.2,0.2,0.4,0.4,1,,,4,1
721824785290487,,2021,27,35,20103,4,2021,,,,,,,,,,,1,,,,2
721824853290487,2,2021,27,71,22585,2,2021,4,0.15,4,0.1,4,0.1,4,0.2,4,0.2,1,1,3,14.4,1
721824853290487,1,2021,27,71,22585,3,2021,4.525,0.725,4.6,0.6,4.5,0.7,4.6,0.8,4.4,0.8,1,,,3.6,1
721824853290487,1,2021,27,71,22585,4,2021,2.925,0.45,2.8,0.5,3,0.5,3.1,0.4,2.8,0.4,1,,,4,1
721825443290487,1,2021,27,31,29230,2,2021,2.875,2.675,3,2.8,3.3,3.1,2.8,2.7,2.4,2.1,2,3,3,16,1
721825443290487,1,2021,27,31,29230,3,2021,2.425,2.25,2.7,2.5,2.3,2.1,2.1,2,2.6,2.4,2,,,18,1
721825443290487,2,2021,27,31,29230,4,2021,4.775,4.65,3.4,3.3,3.3,3.1,4.5,4.4,7.9,7.8,2,,,20,1
721825233290487,2,2021,27,61,20565,2,2021,20,0.25,20,0.2,20,0.3,20,0.3,20,0.2,1,0,0,20,1
721825233290487,1,2021,27,61,20565,3,2021,0.55,0.25,0.4,0.2,0.6,0.3,0.5,0.2,0.7,0.3,1,,,2,1
721825233290487,1,2021,27,61,20565,4,2021,0.25,0.1,0.2,0.1,0.3,0.1,0.3,0.1,0.2,0.1,1,,,3.6,1
721825594290487,,2021,27,53,20076,2,2021,,,,,,,,,,,1,,,,4
721825594290487,1,2021,27,53,20076,3,2021,0.675,0.25,0.8,0.3,0.7,0.2,0.3,0.2,0.9,0.3,1,,,15,1
721825594290487,1,2021,27,53,20076,4,2021,0.6,0.25,0.7,0.2,0.4,0.2,0.9,0.4,0.4,0.2,1,,,12.3,1
721825647290487,1,2021,27,137,26734,2,2021,13.3,0.075,14,0.1,13.2,0.1,14,0.1,12,0,1,0,0,11.8,1
721825647290487,2,2021,27,137,26734,3,2021,0.45,0.225,0.5,0.2,0.4,0.2,0.5,0.3,0.4,0.2,1,,,7.5,1
721825647290487,1,2021,27,137,26734,4,2021,0.475,0.225,0.4,0.1,0.5,0.2,0.5,0.3,0.5,0.3,1,,,6.2,1
721825040290487,,2021,27,21,20898,2,2021,,,,,,,,,,,1,,,,4
721825040290487,,2021,27,21,20898,3,2021,,,,,,,,,,,1,,,,4
721825040290487,,2021,27,21,20898,4,2021,,,,,,,,,,,1,,,,4
721825229290487,1,2021,27,71,22172,2,2021,20,0.175,20,0.2,20,0.1,20,0.2,20,0.2,1,0,0,20,1
721825229290487,1,2021,27,71,22172,3,2021,20,0.075,20,0,20,0.1,20,0.1,20,0.1,1,,,20,1
721825229290487,1,2021,27,71,22172,4,2021,20,0.125,20,0.1,20,0.2,20,0.1,20,0.1,1,,,20,1
721825524290487,1,2021,27,65,20062,2,2021,0.175,0.175,0.1,0.1,0.1,0.1,0.3,0.3,0.2,0.2,1,1,2,20,1
721825524290487,1,2021,27,65,20062,3,2021,0.325,0.325,0.6,0.6,0.3,0.3,0.1,0.1,0.3,0.3,1,,,13,1
721825524290487,2,2021,27,65,20062,4,2021,0.625,0.625,0.6,0.6,0.3,0.3,0.1,0.1,1.5,1.5,1,,,6,1
721824911290487,1,2021,27,57,20326,2,2021,0.55,0.5,0.8,0.8,0.4,0.3,0.3,0.2,0.7,0.7,1,3,3,10.3,1
721824911290487,1,2021,27,57,20326,3,2021,0.825,0.775,0.8,0.8,0.7,0.6,1.3,1.2,0.5,0.5,1,,,11.4,1
721824911290487,1,2021,27,57,20326,4,2021,0.65,0.55,0.6,0.6,0.4,0.4,0.9,0.9,0.7,0.3,1,,,11.8,1
721825463290487,1,2021,27,75,24111,2,2021,2.775,0.8,2.6,0.8,2.8,0.8,2.8,0.7,2.9,0.9,1,4,4,1.9,1
721825463290487,1,2021,27,75,24111,3,2021,1.525,0.475,1.4,0.5,1.6,0.4,1.6,0.5,1.5,0.5,1,,,3.5,1
721825463290487,1,2021,27,75,24111,4,2021,2.525,1,2.5,1,2.6,1,2.4,0.9,2.6,1.1,1,,,1.5,1
721825532290487,1,2021,27,137,29184,2,2021,4.25,2.3,4.5,2.5,4,2.2,3.5,2,5,2.5,1,0,0,4.5,1
721825532290487,1,2021,27,137,29184,3,2021,4.275,1.2,4,1,4.6,1.5,4.5,1.2,4,1.1,1,,,1,1
721825532290487,1,2021,27,137,29184,4,2021,1.7,0.475,1.5,0.5,2.2,0.5,1.6,0.5,1.5,0.4,1,,,1.1,1
721825612290487,2,2021,27,1,20896,2,2021,0.85,0.85,0.8,0.8,0.7,0.7,1.1,1.1,0.8,0.8,1,1,3,18,1
721825612290487,1,2021,27,1,20896,3,2021,0.525,0.525,0.5,0.5,0.5,0.5,0.8,0.8,0.3,0.3,1,,,4,1
721825612290487,1,2021,27,1,20896,4,2021,0.375,0.375,0.4,0.4,0.5,0.5,0.2,0.2,0.4,0.4,1,,,2,1
721825651290487,1,2021,27,137,25749,2,2021,20,0.425,20,0.4,20,0.3,20,0.5,20,0.5,1,0,0,20,1
721825651290487,1,2021,27,137,25749,3,2021,20,0.025,20,0.1,20,0,20,0,20,0,1,,,20,1
721825651290487,2,2021,27,137,25749,4,2021,20,0.35,20,0.3,20,0.3,20,0.4,20,0.4,1,,,20,1
721825191290487,,2021,27,71,22045,2,2021,,,,,,,,,,,1,,,,9
721825191290487,,2021,27,71,22045,3,2021,,,,,,,,,,,1,,,,9
721825191290487,,2021,27,71,22045,4,2021,,,,,,,,,,,1,,,,9
721824613290487,,2021,27,5,20060,2,2021,,,,,,,,,,,1,,,,2
721824613290487,1,2021,27,5,20060,3,2021,0.45,0.45,0.7,0.7,0.4,0.4,0.5,0.5,0.2,0.2,1,,,20,1
721824613290487,1,2021,27,5,20060,4,2021,0.475,0.425,0.7,0.7,0.3,0.3,0.5,0.4,0.4,0.3,1,,,1.1,1
