"","cn","uid","unitcd","plot_status_cd","lat","lon","ecosubcd"
"3220","35373978010690","8_77_90250_2009",4,1,38.730646,-108.895331,"341Bo"
"3221","35374564010690","8_107_81285_2009",3,1,40.881568,-107.060528,"M331Iu"
"3222","37272892010690","8_35_85874_2010",1,1,39.170628,-105.054865,"M331In"
"3223","37272876010690","8_33_84305_2010",4,1,37.876125,-108.505433,"341Bd"
"3224","37273351010690","8_77_82799_2010",4,1,39.322458,-108.034332,"M331Hl"
"3225","37273357010690","8_77_81808_2010",4,1,38.60789,-108.646568,"341Bp"
"3226","37273436010690","8_83_85395_2010",4,1,37.618595,-108.698513,"313Ac"
"3227","35374661010690","8_113_80568_2009",4,1,37.965674,-108.378575,"341Bd"
"3228","30874312010478","51_21_46_2003",5,1,37.083427,-80.921342,"M221Aa"
"3229","35373996010690","8_79_80609_2009",3,1,37.652781,-106.818773,"M331Gu"
"3230","35373802010690","8_71_91049_2009",2,1,37.428883,-103.603586,"331Ia"
"3231","35373810010690","8_71_88803_2009",2,1,37.129626,-103.110514,"331Bc"
"3232","35373313010690","8_45_80608_2009",4,1,39.450468,-108.286391,"M341Bb"
"3233","35373315010690","8_45_86344_2009",4,1,39.395024,-107.192946,"M331Hf"
"3234","35373376010690","8_51_80767_2009",3,1,38.841175,-106.497713,"M331Iw"
"3235","37272728010690","8_7_87416_2010",4,1,37.032959,-106.61826,"M331Gv"
"3236","30896358010478","51_51_7_2003",5,1,37.201039,-82.300286,"M221Cb"
"3237","30875864010478","51_25_44_2003",1,1,36.574889,-77.979127," 231Ic"
"3238","30897473010478","51_53_17_2003",1,1,37.235802,-77.602246," 231If"
"3239","30867747010478","51_15_29_2003",4,1,38.175395,-79.257657,"M221Aa"
"3240","30863964010478","51_7_27_2003",2,1,37.406804,-77.945314," 231Ic"
"3241","30851400010478","51_183_55_2003",1,1,37.043636,-77.058514," 232Ha"
"3242","30852402010478","51_185_24_2003",5,1,37.24101,-81.305808,"M221Aa"
"3243","100200449010661","26_123_20198_2005",3,1,43.810299,-86.000941,"212Hb"
"3244","29183025010478","51_163_90_2005",4,1,37.675676,-79.625162,"M221Aa"
"3245","29179672010478","51_3_100_2005",3,1,38.025768,-78.374515," 221De"
"3246","30844570010478","51_173_32_2003",5,1,36.849631,-81.348133,"M221Ab"
"3247","30845505010478","51_175_52_2003",1,1,36.669162,-77.12889," 232Ha"
"3248","30837679010478","51_161_6_2003",4,1,37.219677,-79.887039,"M221Db"
"3249","30838991010478","51_163_78_2003",4,1,37.763686,-79.596502,"M221Ab"
"3250","30884563010478","51_31_45_2003",2,1,37.319588,-79.033585," 231Ib"
"3251","61348066010478","13_313_20_2003",5,1,34.798639,-84.960648," 231Dc"
"3252","61396954010478","13_231_2_2003",3,1,33.090439,-84.483008," 231Aj"
"3253","61375795010478","13_123_41_2003",5,1,34.625655,-84.483893," 231Ag"
"3254","30852885010478","51_185_68_2003",5,1,37.015395,-81.739273,"M221Aa"
"3255","30854098010478","51_69_44_2003",4,1,39.081742,-78.449838,"M221Ac"
"3256","30901608010478","51_65_23_2003",3,1,37.807705,-78.130369," 231Ic"
"3257","61429641010478","13_61_17_2003",3,1,31.682571,-84.971438," 232Bm"
"3258","30818103010478","51_111_56_2003",2,1,36.936644,-78.481149," 231Id"
"3259","30865176010478","51_9_25_2003",3,1,37.632898,-79.044145," 231Ib"
"3260","30847048010478","51_177_21_2003",3,1,38.119658,-77.837044," 231Ib"
"3261","100205707010661","26_133_20161_2005",3,1,43.91215,-85.353814,"212Hc"
"3262","30855577010478","51_71_26_2003",5,1,37.380353,-80.540409,"M221Aa"
"3263","29180987010478","51_29_79_2005",2,1,37.635721,-78.519373," 231Ib"
"3264","29126474010478","51_3_108_2006",3,1,37.855359,-78.671751,"M221Da"
"3265","30875704010478","51_23_29_2003",4,1,37.50471,-79.585845,"M221Da"
"3266","30857262010478","51_75_8_2003",3,1,37.644963,-77.707745," 231Ic"
"3267","36216131010760","2_122_25395_2009",1,1,60.091298,-151.490336,"133A "
"3268","70068483010661","20_107_20323_2003",2,1,38.210403,-94.714071,"251Ea"
"3269","85118610010661","20_121_20350_2004",1,1,38.443848,-94.918217,"251Ea"
"3270","188781851020004","4_7_90866_2018",2,1,33.806313,-110.568636,"313Ca"
"3271","188781815020004","4_17_82091_2018",2,1,34.024958,-110.392753,"313Cd"
"3272","431914192489998","4_1_91482_2019",2,1,35.364711,-109.298109,"313Dc"
"3273","96108758010661","20_17_20403_2005",2,1,38.236655,-96.656195,"251Fb"
"3274","100253026010661","26_7_20167_2005",3,1,45.02996,-83.560768,"212Hl"
"3275","96121663010661","20_103_20317_2005",1,1,39.319788,-95.134458,"251Cg"
"3276","96108037010661","20_13_20366_2005",1,1,39.912864,-95.612263,"251Hd"
"3277","85104635010661","20_17_20418_2004",2,1,38.25841,-96.82341,"251Fb"
"3278","70088799010661","20_7_20413_2003",3,1,37.29705,-98.641532,"332Fa"
"3279","70083569010661","20_59_20312_2003",1,1,38.477154,-95.272521,"251Ea"
"3280","67029376010661","20_35_20617_2002",2,1,37.056196,-96.892942,"251Fb"
"3281","85110631010661","20_155_20352_2004",3,1,38.097283,-98.088766,"332Ea"
"3282","85109667010661","20_149_20479_2004",1,1,39.557385,-96.523603,"251Hd"
"3283","85260142010661","20_207_20277_2004",2,1,37.740578,-95.734061,"251Ea"
"3284","96120999010661","20_99_20307_2005",2,1,37.150816,-95.09658,"255Aa"
"3285","24107474010478","45_15_55_2004",2,1,33.209328,-80.083854," 232Ca"
"3286","61417875010478","13_9_15_2003",3,1,33.077222,-83.125006," 232Ja"
"3287","61350110010478","13_319_35_2003",3,1,32.713566,-83.129004," 232Jd"
"3288","61377903010478","13_135_37_2003",4,1,34.067275,-83.97166," 231Aa"
"3289","61378990010478","13_143_6_2003",4,1,33.721622,-85.182787," 231Ac"
"3290","61380282010478","13_149_38_2003",4,1,33.231528,-85.005417," 231Ai"
"3291","188779313020004","4_23_86961_2016",1,1,31.591826,-111.16,"321Am"
"3292","188780517020004","4_17_86341_2017",2,1,34.567783,-110.677367,"M313Ak"
"3293","61440244010478","13_99_54_2003",2,1,31.274943,-85.008074," 232Bp"
"3294","61441582010478","13_103_3_2003",1,1,32.509092,-81.250921," 232Cg"
"3295","61384836010478","13_175_64_2003",1,1,32.668391,-82.922787," 232Jd"
"3296","188779411020004","4_17_88877_2016",2,1,36.459292,-110.05144,"313Ap"
"3297","188777301020004","4_9_83898_2015",1,1,32.44513,-109.613667,"321Aj"
"3298","61377340010478","13_133_22_2003",3,1,33.545778,-83.218018," 231Aa"
"3299","61428291010478","13_53_3_2003",3,1,32.391876,-84.713767," 232Ja"
"3300","61428585010478","13_55_41_2003",5,1,34.461768,-85.260625," 231Dc"
"3301","100248810010661","26_1_29032_2005",3,1,44.760068,-83.447702,"212Hj"
"3302","61395724010478","13_225_5_2003",3,1,32.548393,-83.934295," 232Jd"
"3303","61396282010478","13_229_4_2003",1,1,31.29003,-82.347378," 232Cf"
"3304","61445419010478","13_121_24_2003",4,1,33.545669,-84.568876," 231Aj"
"3305","188778569020004","4_15_91078_2016",2,1,35.22704,-113.593574,"322Au"
"3306","188779211020004","4_19_88500_2016",1,1,32.226013,-110.580839,"321Ak"
"3307","61400505010478","13_251_79_2003",1,1,32.699687,-81.784706," 232Je"
"3308","61403235010478","13_263_2_2003",3,1,32.692926,-84.497697," 231Aa"
"3309","188780857020004","4_1_85589_2017",2,1,35.053451,-109.081793,"313Bo"
"3310","100192837010661","26_109_20010_2005",1,1,45.730901,-87.674475,"212Tb"
"3311","188780223020004","4_5_81555_2017",2,1,36.053619,-112.112473,"313Ao"
"3312","188778951020004","4_25_82009_2016",2,1,34.054154,-111.896777,"313Cc"
"3313","188779381020004","4_17_90893_2016",2,1,36.140104,-110.338346,"313Ap"
"3314","61406869010478","13_279_12_2003",1,1,32.15645,-82.420576," 232Je"
"3315","188777846020004","4_25_86055_2015",2,1,35.272505,-112.929789,"322Aw"
"3316","61406002010478","13_275_30_2003",2,1,30.999499,-83.952606," 232Bh"
"3317","61409167010478","13_287_1_2003",2,1,31.665938,-83.656181," 232Jf"
"3318","188780182020004","4_25_89447_2017",2,1,34.782114,-112.861947,"313Cd"
"3319","188779337020004","4_17_91133_2016",2,1,34.209088,-110.45403,"M313Ah"
"3320","61349236010478","13_317_38_2003",3,1,33.781523,-82.831608," 231Ae"
"3321","61436710010478","13_83_8_2003",5,1,34.939157,-85.410338," 231Cc"
"3322","188778596020004","4_3_87706_2016",1,1,31.996464,-110.149123,"321Aj"
"3323","188780205020004","4_5_88327_2017",2,1,36.544478,-112.398789,"313Ap"
"3324","188781196020004","4_5_88319_2018",2,1,35.466476,-111.663626,"M313Al"
"3325","188778941020004","4_5_83287_2016",2,1,35.335479,-111.991024,"M313Al"
"3326","188781693020004","4_7_85799_2018",2,1,33.84601,-110.842545,"313Cd"
"3327","188781701020004","4_17_81623_2018",2,1,36.641091,-110.556353,"313Ap"
"3328","188780737020004","4_3_90531_2017",1,1,31.72026,-109.73334,"321Aj"
"3329","188780259020004","4_15_88809_2017",2,1,36.901307,-112.688706,"313At"
"3330","100261701010661","26_43_20168_2005",2,1,45.846902,-88.08996,"212Tc"
"3331","63751860010661","55_119_20148_2000",2,1,45.243978,-90.387901,"212Xe"
"3332","63759850010661","55_121_20133_2000",4,1,44.15944,-91.547324,"222Lc"
"3333","61346410010478","13_305_20_2003",1,1,31.385345,-81.908958," 232Ca"
"3334","61421894010478","13_27_27_2003",2,1,30.921855,-83.521462," 232Jf"
"3335","61424298010478","13_33_77_2003",3,1,33.07309,-81.759201," 232Je"
"3336","61425155010478","13_37_17_2003",3,1,31.614344,-84.568693," 232Bp"
"3337","31438453010690","30_33_93975_2008",2,1,47.509295,-107.529918,"331Kd"
"3338","31442625010690","30_49_85713_2008",4,1,46.497158,-112.233118,"M332Dj"
"3339","55915470010538","9_3_230_2003",1,1,42.011198,-72.876923,"221Ae"
"3340","11846185010690","30_1_81115_2006",5,1,45.810946,-113.05833,"M332Eee"
"3341","12210742010690","8_29_86869_2007",4,1,38.712385,-108.349093,"341Bp"
"3342","12226423010690","8_83_87383_2007",4,1,37.235272,-108.46731,"313Aa"
"3343","12210228010690","8_27_84254_2007",2,1,38.041152,-105.149208,"M331Fb"
"3344","55916483010538","9_5_572_2003",1,1,41.783034,-73.353534,"221Ae"
"3345","11877179010690","30_81_93015_2006",3,1,45.974284,-114.03889,"M332Bc"
"3346","60134441010538","10_1_450_2004",1,1,39.177842,-75.740358,"232Hd"
"3347","60134078010538","10_1_470_2004",1,1,39.012443,-75.405569,"232Ac"
"3348","60134269010538","10_1_538_2004",1,1,39.005202,-75.491305,"232Hd"
"3349","11870336010690","30_63_83031_2006",3,1,47.017673,-113.693836,"M332Bl"
"3350","11870589010690","30_63_83661_2006",3,1,46.744744,-114.316549,"M333Dc"
"3351","12208173010690","8_15_82978_2007",2,1,38.799314,-105.921321,"M331Ii"
"3352","55917773010538","9_11_662_2003",1,1,41.421851,-72.338702,"221Ag"
"3353","55918691010538","9_13_323_2003",1,1,41.824574,-72.370874,"221Ag"
"3354","55920545010538","9_3_3_2004",1,1,41.877019,-72.872146,"221Ae"
"3355","55921229010538","9_5_520_2004",1,1,42.022498,-73.212488,"M211Cc"
"3356","55922104010538","9_7_380_2004",1,1,41.463528,-72.497239,"221Ag"
"3357","55922533010538","9_9_103_2004",1,1,41.422949,-73.168346,"221Ae"
"3358","55922903010538","9_11_8_2004",1,1,41.632446,-71.849467,"221Ag"
"3359","55923203010538","9_11_248_2004",1,1,41.47936,-71.834487,"221Ag"
"3360","63621933010661","55_63_20145_2000",4,1,43.822247,-90.924746,"222Lc"
"3361","63860454010661","55_7_20448_2000",2,1,46.401506,-91.240153,"212Jb"
"3362","63637380010661","55_73_20013_2000",3,1,44.982583,-89.299872,"212Ta"
"3363","64692727010661","55_7_20040_2000",2,1,46.866905,-91.041696,"212Ya"
"3364","63688808010661","55_51_20220_2000",2,1,46.211704,-90.019254,"212Xb"
"3365","62288671010538","9_5_340_2005",1,1,41.638175,-73.348221,"221Ae"
"3366","62289577010538","9_9_277_2005",1,1,41.390174,-72.675675,"221Ag"
"3367","64288916010661","55_1_20127_2002",3,1,44.008625,-89.984016,"222Ra"
"3368","63739815010661","55_113_20059_2000",2,1,45.699492,-91.32007,"212Xe"
"3369","64113700010661","55_53_20196_2002",3,1,44.374692,-90.425949,"222Rb"
"3370","64551528010661","55_85_20096_2002",1,1,45.78775,-89.898214,"212Xb"
"3371","63790443010661","55_125_20119_2001",1,1,46.199926,-89.8353,"212Jc"
"3372","62291373010538","9_15_535_2005",1,1,41.69366,-72.034207,"221Ag"
"3373","60134154010538","10_1_238_2004",1,1,39.040084,-75.623223,"232Hd"
"3374","60134358010538","10_1_241_2004",1,1,39.270962,-75.655451,"232Hd"
"3375","60136274010538","10_5_119_2004",1,1,38.631279,-75.208949,"232Hc"
"3376","60136022010538","10_5_151_2004",1,1,38.815957,-75.582359,"232Hd"
"3377","65339163010538","10_3_483_2004",1,1,39.362347,-75.762607,"232Hd"
"3378","60136485010538","10_5_235_2004",1,1,38.69784,-75.517165,"232Hd"
"3379","64489894010661","55_9_20105_2001",5,1,44.551129,-88.156355,"212Zb"
"3380","64688618010661","55_3_20338_2000",2,1,46.071684,-90.738087,"212Xa"
"3381","63683870010661","55_49_20011_2000",4,1,43.19336,-90.380739,"222Lc"
"3382","64689990010661","55_5_20131_2000",2,1,45.446321,-91.577098,"212Qb"
"3383","64490364010661","55_75_20251_2002",1,1,45.662086,-88.021982,"212Tc"
"3384","64230412010661","55_37_20092_2001",1,1,45.853908,-88.258168,"212Tc"
"3385","63839799010661","55_99_20585_2001",2,1,45.485435,-90.323107,"212Xd"
"3386","64153624010661","55_69_20060_2001",1,1,45.363848,-89.503046,"212Xe"
"3387","63844392010661","55_103_20213_2001",4,1,43.236699,-90.544648,"222Ld"
"3388","60136143010538","10_5_252_2004",1,1,38.546478,-75.607591,"232Hd"
"3389","60135800010538","10_5_299_2004",1,1,38.742697,-75.141153,"232Hc"
"3390","60135915010538","10_5_352_2004",1,1,38.661641,-75.6899,"232Hd"
"3391","60135641010538","10_5_382_2004",1,1,38.487448,-75.618135,"232Hd"
"3392","60136374010538","10_5_405_2004",1,1,38.601711,-75.234677,"232Hc"
"3393","65354281010538","10_1_78_2005",1,1,38.956912,-75.481142,"232Hd"
"3394","65354580010538","10_1_133_2005",1,1,38.844594,-75.704499,"232Hd"
"3395","65354192010538","10_1_148_2005",1,1,39.214477,-75.671618,"232Hd"
"3396","65354479010538","10_1_198_2005",1,1,39.145088,-75.728358,"232Hd"
"3397","65361558010538","10_1_259_2005",1,1,38.864802,-75.548909,"232Hd"
"3398","65354729010538","10_1_426_2005",1,1,39.090469,-75.425557,"232Ac"
"3399","65354774010538","10_1_488_2005",1,1,38.999907,-75.609511,"232Hd"
"3400","65356554010538","10_5_65_2005",1,1,38.679508,-75.467591,"232Hd"
"3401","65356968010538","10_5_167_2005",1,1,38.594417,-75.346843,"232Hc"
"3402","65356214010538","10_5_190_2005",1,1,38.760298,-75.590624,"232Hd"
"3403","65357146010538","10_5_226_2005",1,1,38.680842,-75.621951,"232Hd"
"3404","65355954010538","10_5_276_2005",1,1,38.665158,-75.501301,"232Hd"
"3405","65356076010538","10_5_340_2005",1,1,38.608454,-75.505059,"232Hd"
"3406","65355698010538","10_5_345_2005",1,1,38.474116,-75.588595,"232Hd"
"3407","65356282010538","10_5_377_2005",1,1,38.799212,-75.418831,"232Hd"
"3408","65356669010538","10_5_395_2005",1,1,38.537504,-75.38751,"232Hd"
"3409","65355837010538","10_5_410_2005",1,1,38.631882,-75.304608,"232Hc"
"3410","65355740010538","10_5_457_2005",1,1,38.569617,-75.389051,"232Hd"
"3411","65356765010538","10_5_494_2005",1,1,38.46319,-75.260931,"232Hd"
"3412","65356424010538","10_5_595_2005",1,1,38.761849,-75.426336,"232Hd"
"3413","64017227010661","55_105_20088_2002",5,1,42.820763,-89.172844,"222Ke"
"3414","64283499010661","55_1_20077_2001",3,1,43.826226,-89.70546,"222Ra"
"3415","64574843010661","55_25_20354_2001",5,1,43.012858,-89.413722,"222Ke"
"3416","64533444010661","55_78_20085_2002",1,1,45.07641,-88.897997,"212Ta"
"3417","64267668010661","55_41_20262_2001",1,1,45.731971,-88.946319,"212Xc"
"3418","64541218010661","55_5_20195_2001",2,1,45.230371,-91.663319,"222La"
"3419","64427079010661","55_137_20118_2002",3,1,44.141091,-89.305295,"222Kb"
"3420","63645478010661","55_75_20127_2000",1,1,45.612526,-88.369252,"212Xc"
"3421","63868761010661","55_13_20040_2000",2,1,45.670867,-92.751476,"212Ka"
"3422","64309272010661","55_3_20628_2001",2,1,46.324046,-90.632586,"212Jb"
"3423","63866661010661","55_113_20312_2001",2,1,45.841653,-90.802898,"212Xd"
"3424","63784460010661","55_123_20062_2001",4,1,43.569412,-91.020885,"222Lc"
"3425","64155941010661","55_69_20207_2001",1,1,45.146825,-89.802432,"212Qc"
"3426","63856866010661","55_109_20065_2001",4,1,45.100686,-92.335371,"222Md"
"3427","64480188010661","55_7_29044_2001",2,1,46.638456,-91.120486,"212Ka"
"3428","64165347010661","55_71_20160_2001",5,1,44.192821,-87.709057,"212Zc"
"3429","63780865010661","55_121_20247_2001",4,1,44.123865,-91.186855,"222Lb"
"3430","12223310010690","8_77_80408_2007",4,1,38.950224,-108.229632,"M331Hp"
"3431","12223409010690","8_77_81969_2007",4,2,38.982677,-108.872972,"341Bo"
"3432","12226516010690","8_83_90240_2007",4,1,37.4655,-108.349081,"313Ac"
"3433","12226918010690","8_85_85180_2007",4,1,38.227665,-108.383754,"341Bq"
"3434","63829661010661","55_99_20117_2001",2,1,45.550881,-90.635958,"212Xd"
"3435","64249044010661","55_41_29066_2001",1,1,45.927112,-88.707417,"212Xc"
"3436","64476928010661","55_7_20741_2001",2,1,46.177739,-91.326308,"212Xf"
"3437","12234149010690","8_113_85702_2007",4,2,38.00129,-108.94903,"313Ac"
"3438","12211698010690","8_37_81645_2007",3,1,39.370241,-106.650645,"M331Ik"
"3439","12225509010690","8_81_89880_2007",4,1,40.451098,-108.787975,"M331Eh"
"3440","12226001010690","8_83_82632_2007",4,1,37.510097,-108.974895,"313Ab"
"3441","63994962010661","55_99_20370_2002",2,1,45.903046,-90.273709,"212Xa"
"3442","63814845010661","55_97_20053_2000",3,1,44.542038,-89.420054,"222Kb"
"3443","64442184010661","55_73_20408_2002",3,1,44.831979,-90.247661,"212Qc"
"3444","64247808010661","55_41_20160_2001",1,1,45.38266,-88.488042,"212Xc"
"3445","64090537010661","55_51_20274_2001",2,1,45.984298,-90.118027,"212Xb"
"3446","12212972010690","8_41_88662_2007",1,1,38.763254,-104.884131,"M331Ii"
"3447","64549717010661","55_19_20328_2001",3,1,44.883115,-90.462337,"212Qc"
"3448","63631580010661","55_69_20249_2000",1,1,45.381692,-89.707337,"212Xa"
"3449","63790774010661","55_85_20013_2000",1,1,45.505329,-89.058084,"212Xc"
"3450","63611814010661","55_53_20038_2000",3,1,44.311723,-90.780366,"222Ra"
"3451","63627301010661","55_67_20007_2000",1,1,45.225007,-88.889231,"212Xe"
"3452","64526209010661","55_17_20077_2001",3,1,44.941276,-91.562764,"222La"
"3453","64112994010661","55_57_20055_2001",3,1,44.180508,-90.175787,"222Ra"
"3454","12229052010690","8_97_83762_2007",3,1,39.152601,-107.217,"M331Iw"
"3455","12213340010690","8_43_82318_2007",2,1,38.537817,-105.092155,"M331Ii"
"3456","12227704010690","8_89_81419_2007",5,1,37.667926,-103.575013,"331Ia"
"3457","63658403010661","55_31_20014_2000",2,1,46.289414,-91.893306,"212Ka"
"3458","63802797010661","55_127_20141_2001",5,1,42.842194,-88.583014,"222Ke"
"3459","63691724010661","55_51_20041_2000",2,1,46.326118,-90.386524,"212Jc"
"3460","63696236010661","55_125_20191_2000",1,1,46.062822,-89.230433,"212Xb"
"3461","63686391010661","55_51_20266_2000",2,1,46.569641,-90.494403,"212Ya"
"3462","63802368010661","55_93_20123_2000",4,1,44.84572,-92.397601,"222Md"
"3463","40385582010690","4_1_84226_2012",2,1,34.60462,-109.527908,"313Db"
"3464","63791406010661","55_125_20236_2001",1,1,46.07873,-89.46004,"212Xb"
"3465","69817020010661","55_83_20328_2003",1,1,44.866225,-88.40237,"212Tc"
"3466","64320154010661","55_119_29018_2002",2,1,45.327482,-90.089917,"212Xe"
"3467","64115877010661","55_53_20011_2002",3,1,44.214268,-91.10912,"222Lb"
"3468","63652833010661","55_75_20555_2000",1,1,45.014723,-87.745105,"212Te"
"3469","63860814010661","55_111_20180_2001",4,1,43.372403,-89.898635,"222Ld"
"3470","64500787010661","55_75_20223_2002",1,1,45.406898,-87.910158,"212Tc"
"3471","64343710010661","55_123_20182_2002",4,1,43.663692,-90.44998,"222Ld"
"3472","63764062010661","55_75_20608_2000",1,1,45.333849,-88.072328,"212Tc"
"3473","63657143010661","55_31_20444_2000",2,1,46.46422,-91.554176,"212Ka"
"3474","63725368010661","55_107_20068_2000",2,1,45.59914,-90.856771,"212Xd"
"3475","63678190010661","55_41_29056_2000",1,1,45.959683,-88.850295,"212Xc"
"3476","64137881010661","55_59_20088_2002",5,1,42.6006,-88.055931,"222Kg"
"3477","64557059010661","55_85_20003_2002",1,1,45.637059,-89.166001,"212Xb"
"3478","64292030010661","55_1_20253_2002",3,1,44.227122,-89.728233,"222Ra"
"3479","64297790010661","55_3_20189_2002",2,1,46.119655,-90.351407,"212Xa"
"3480","64402466010661","55_131_20026_2002",5,1,43.416528,-88.264714,"222Ke"
"3481","64638009010661","55_35_20047_2002",3,1,44.694526,-90.962031,"222Rb"
"3482","63864626010661","55_11_20105_2000",4,1,44.279688,-91.824832,"222Lc"
"3483","63716519010661","55_141_20279_2000",3,1,44.436595,-90.10865,"222Rb"
"3484","64617895010661","55_31_20099_2002",2,1,46.208082,-92.274679,"212Kb"
"3485","64207416010661","55_7_20091_2002",2,1,46.343081,-91.537141,"212Ka"
"3486","64584157010661","55_91_20034_2002",4,1,44.656022,-92.019571,"222Lc"
"3487","64370089010661","55_83_20012_2001",1,1,45.104862,-88.392087,"212Tc"
"3488","64387950010661","55_85_20450_2001",1,1,45.595569,-89.645976,"212Xb"
"3489","64024435010661","55_107_20138_2002",2,1,45.526895,-91.220882,"212Xd"
"3490","64577248010661","55_81_20290_2002",3,1,43.887887,-90.609793,"222Lb"
"3491","64221149010661","55_33_20121_2001",4,1,44.74843,-91.86208,"222La"
"3492","64342255010661","55_78_20034_2001",1,1,44.898157,-88.638318,"212Tc"
"3493","24113335010478","45_71_19_2003",3,1,34.219134,-81.571916," 231Ae"
"3494","24114182010478","45_73_83_2003",3,1,34.796005,-83.276674,"M221Dc"
"3495","24036329010478","45_39_39_2005",3,1,34.525553,-81.411292," 231Ae"
"3496","24037990010478","45_41_36_2005",2,1,33.899771,-79.449006," 232Ca"
"3497","24112071010478","45_67_67_2003",2,1,34.038123,-79.485316," 232Cg"
"3498","40387032010690","4_17_90599_2012",2,1,36.54851,-110.103224,"313Ac"
"3499","40387060010690","4_17_80042_2012",2,1,35.781638,-110.058917,"313Db"
"3500","86108969010661","17_165_20030_2004",1,1,37.606975,-88.393074,"223Dh"
"3501","86140857010661","17_151_29030_2004",1,1,37.440041,-88.579893,"223Di"
"3502","86105263010661","17_151_20021_2004",1,1,37.439775,-88.420914,"223Di"
"3503","86106653010661","17_151_29024_2004",1,1,37.510254,-88.568896,"223Dh"
"3504","86108111010661","17_161_20085_2004",3,1,41.395181,-90.912346,"251Ci"
"3505","96300231010661","17_49_20025_2005",2,1,39.027622,-88.569558,"223Ga"
"3506","96321399010661","17_99_20012_2005",3,1,41.331546,-88.755478,"251Dd"
"3507","86109835010661","17_169_20026_2004",3,1,40.12048,-90.741285,"251Cj"
"3508","96318049010661","17_77_20202_2005",1,1,37.650131,-89.417416,"223Ao"
"3509","66400768010538","39_19_1299_2005",3,1,40.709078,-80.998751,"221Ee"
"3510","66401283010538","39_21_2936_2005",6,1,40.146785,-83.931797,"222Hd"
"3511","96304122010661","17_57_20025_2005",3,1,40.391729,-90.382165,"251Cj"
"3512","188778979020004","4_5_81483_2016",2,1,36.494977,-112.399725,"313Ap"
"3513","188780322020004","4_5_87437_2017",2,1,35.768977,-112.828567,"322Ax"
"3514","188778994020004","4_5_87917_2016",2,1,36.820033,-111.95985,"313Ah"
"3515","188778999020004","4_5_86931_2016",2,1,36.008924,-112.106388,"313Df"
"3516","96308359010661","17_135_20091_2005",2,1,39.216148,-89.62494,"223Ga"
"3517","96310824010661","17_151_29990_2005",1,1,37.526609,-88.700311,"223Dh"
"3518","96310888010661","17_151_20007_2005",1,1,37.522174,-88.53171,"223Dh"
"3519","96310981010661","17_151_20023_2005",1,1,37.297799,-88.609806,"231Hg"
"3520","66407994010538","39_69_5636_2005",6,1,41.399635,-84.024489,"222Ua"
"3521","96314882010661","17_181_20068_2005",1,1,37.437457,-89.328328,"223Aq"
"3522","96314947010661","17_181_20200_2005",1,1,37.588215,-89.287693,"223Dh"
"3523","188776098020004","32_15_85118_2015",1,1,40.088707,-116.728487,"M341Di"
"3524","40400381010690","32_17_88545_2012",1,1,38.292192,-114.891249,"M341Ag"
"3525","40400383010690","32_17_80447_2012",1,2,38.276226,-114.146457,"M341Ag"
"3526","86140194010661","17_23_20029_2004",2,1,39.403317,-87.534152,"223Gd"
"3527","86140499010661","17_95_20019_2004",3,1,41.052341,-90.433609,"251Cj"
"3528","86140562010661","17_105_20015_2004",3,1,40.949891,-88.722031,"251Dd"
"3529","96299117010661","17_33_20089_2005",2,1,38.909607,-87.87859,"223Gc"
"3530","20650118010478","47_103_71_2003",3,1,35.153952,-86.400487,"223Ec"
"3531","20651689010478","47_159_34_2003",3,1,36.170095,-85.850001,"223Ec"
"3532","20652128010478","47_3_55_2003",3,1,35.551717,-86.55955,"223Ed"
"3533","20653659010478","47_57_43_2003",5,1,36.341028,-83.464937,"221Ja"
"3534","20653906010478","47_67_24_2003",5,1,36.499396,-83.368855,"221Ja"
"3535","20652226010478","47_7_45_2003",4,1,35.647145,-85.157507,"221Hd"
"3536","20654011010478","47_69_73_2003",1,1,35.040092,-89.145182,"231Hb"
"3537","20654103010478","47_71_80_2003",2,1,35.233045,-88.325869,"231Bd"
"3538","20654108010478","47_73_54_2003",5,1,36.446591,-82.946444,"221Ja"
"3539","20634989010478","47_57_8_2004",5,1,36.107582,-83.636934,"221Ja"
"3540","188777473020004","4_5_89883_2015",2,1,35.788011,-113.170338,"313Aq"
"3541","40387722010690","4_25_91283_2013",2,1,35.127187,-112.671572,"M313Ak"
"3542","40387725010690","4_25_80870_2013",2,1,34.748914,-112.826804,"313Cd"
"3543","64087287010661","55_49_20213_2002",4,1,43.059346,-90.279352,"222Lc"
"3544","20653963010478","47_69_65_2003",1,1,35.340462,-88.886752,"231Hb"
"3545","20636507010478","47_81_18_2004",2,1,35.697086,-87.566283,"223Eg"
"3546","20635486010478","47_13_23_2004",4,1,36.417018,-84.281996,"M221Cc"
"3547","20635653010478","47_23_8_2004",1,1,35.430736,-88.726934,"231Hb"
"3548","64259866010661","55_17_20308_2002",3,1,45.250553,-91.090429,"212Xd"
"3549","64306235010661","55_141_20101_2002",3,1,44.481678,-89.746767,"212Qd"
"3550","64438830010661","55_73_20175_2002",3,1,44.9773,-89.571318,"212Qd"
"3551","64382745010661","55_129_20341_2002",2,1,45.878719,-91.755196,"212Ka"
"3552","20643992010478","47_187_64_2003",3,1,35.998185,-86.709827,"223Ec"
"3553","20644103010478","47_189_67_2003",3,1,36.151586,-86.288036,"223Ed"
"3554","40386102010690","4_5_80851_2013",2,1,34.748307,-111.38445,"M313Al"
